qid docno rel cred read
79 f90bdb3f-b215-48c1-bab4-9c4c833fb90f 0 3 1
79 877a8e94-0897-4a1f-b8b0-8909e5f7862a 0 1 2
79 bf7fd6f2-76f9-4b10-8262-ed3db73bf7c9 0 1 2
79 0de9d982-8df1-41fe-8381-9967e6d71125 0 3 0
79 52048697-4c57-492a-b10d-d3823ce78541 1 2 1
79 ccfe6d73-2984-4b15-8e65-de5b552334ff 1 1 1
79 846df1f4-c867-45cf-8513-252c8d06d3e8 0 3 2
79 aead2d89-3570-412e-80fd-225cc0708e16 0 3 2
79 b3fc8ace-a925-4156-ab14-117e9bcaa8f6 0 1 0
79 fbc649b0-5950-4814-a36c-ae0f03472f4a 0 1 1
79 f2697fb0-caa5-4396-8883-6ac40062106c 0 1 1
79 420027f7-b648-409a-9704-32e9010f4145 0 1 1
79 dcdf5dd5-8177-4e85-8695-3c2d8cf62a07 0 3 0
79 32665add-ad07-45e2-b5bc-723c8c006534 0 1 1
79 95dbc759-7a6f-41a0-9de0-a10c397dbb2f 1 1 1
79 7a769cb1-3764-4fbc-b9f4-dab598855425 0 1 0
79 5de667d9-ddb3-4db1-a364-7a1be32ceda9 0 1 2
79 be4b4352-f2f0-4105-997a-fcaf3bec9414 0 3 0
79 91a4bd0d-2d64-44c8-93af-36e9f9b2ea73 0 1 2
79 588b3b61-6821-449d-9b62-54d9dd572408 0 1 2
79 ce49d3f5-4079-4455-b1c3-13795afa48be 0 3 0
79 6ed6d763-0dcc-4e9a-956e-1b77f7bbd7fb 0 1 1
79 1bdc95dd-9b96-4ba6-a902-313716c81758 0 1 1
79 3e234249-14e0-48bd-b12f-1e0c4bc16fc0 0 1 0
79 ae5f0ad2-193c-491a-a61d-d058b7934607 1 1 1
79 4b887440-aa7f-4c16-bab2-2d3d5368a535 1 3 1
79 40e05e8c-1893-4283-ad2f-e263f887a358 0 3 0
79 6e397450-63d6-463b-bed2-17cd2ce6a319 1 1 1
79 b4477aa9-87ae-4a92-a3f9-9fb6e4cba337 0 1 1
79 eb9d7a49-7037-4c36-b12e-b03814e0c240 0 1 1
79 ebd5c679-fec5-48f3-9f19-ca727fc2bb6b 1 3 1
79 3ca5e19b-5a05-4ce3-85ab-e578c1e8c646 0 3 0
79 a5eacf71-3ef6-4587-ab47-3d1e905d9078 0 1 2
79 f946fe60-6e29-4ac4-a369-07830352ad62 0 1 2
79 5a2b63e4-65e8-4430-b684-99c985188b53 0 3 0
79 ddb640d5-9b3c-497e-b7fe-57b69559f864 2 2 1
79 2b4efa75-e9e9-4802-a27e-9eac26953dcd 0 1 1
79 e22b55f5-012f-4013-b283-dffb7d1486c8 0 3 2
79 1bbb2c6c-eb52-41fe-9cd8-e8f0497e5edf 0 1 1
79 88f9bdf6-fc3d-4b98-8f0b-0bb0a021e4f0 2 2 0
79 7c1e1e2c-8d3a-47fa-9fd2-c3522521035f 0 1 1
79 5c55920b-f1c4-4557-82aa-ba3d9cbe52f3 0 1 1
79 4b8e5db4-fffd-4d9f-94c5-2a4dbc2e3596 0 1 1
79 d603b691-4fb4-466c-ac3e-7120adef393f 1 1 1
79 a1e48158-c82c-4f29-bb5f-2ebf471037d0 1 1 2
79 338eeade-84fd-4e74-bb15-5863e182695e 1 1 2
79 25c692d2-40a8-4de1-b29a-8ec0b7476cd0 0 3 1
79 e07a4c4e-4bec-4834-9c63-8b3183b4ceb1 1 1 1
79 cb5fb7ff-2b96-47c8-9c68-aee65bc410b6 0 1 1
79 130a6810-6f7c-41d6-91ed-e226d4d2d867 0 1 2
79 4a694c86-fe5e-430a-a956-1503aa2412ac 0 1 1
79 1f125ce8-6549-4fbe-8a2e-6c60ca561f2a 1 1 2
79 3979bb9e-9566-4a64-a97e-559efe75518d 0 2 1
79 d89342cb-1bd5-4ec5-b352-0d3fc3f318b5 0 3 0
79 f96cc202-fbc3-4992-991e-84cb26826157 0 1 1
79 83a23b79-844a-47cb-abfb-1270a46b2fd3 1 1 1
79 e40350b7-ce30-47a8-95d1-a706c3f0e046 1 1 1
79 1b89e0cf-6a6c-4def-b73f-be853dfdafb5 0 1 0
79 4bada22b-78c5-497b-bfcf-783df91bcd42 0 3 0
79 e33a9874-ad4b-4a30-b0bf-c955f1d2ba9e 0 3 0
79 b655add2-a75f-4f3b-9757-0e88b198d0f9 0 3 0
79 7230b905-d866-4776-83ad-d47538887fd2 1 1 2
79 79054e27-5215-4384-8c0a-2d24f3cf6875 1 1 1
79 63a3db80-04d6-4f46-9ef2-ec9083df85dd 1 1 1
79 983791b8-a305-475b-95fc-1698bd4fc724 0 3 0
79 61a18923-24bb-4d14-90c4-733a401c9331 0 3 0
79 c0c3aa84-f6b8-4fd3-b67f-a94dbbfaad8e 0 1 2
79 cc088cbd-3656-435b-8a04-fcc40fbd1e11 0 1 2
79 32dd80d7-93bd-4f2c-a36b-57ae0bad5c59 1 3 1
79 280618b2-3a3a-4ff4-842c-9bf30ec8d9f5 0 1 2
79 796b98d3-a804-4e12-9d92-aa15ee3e1e58 0 1 1
79 00c4dbdb-f9f7-44c5-ab6b-8d751f3e4af7 0 3 0
79 0d753850-276a-4dea-a207-f3c1fd3a80c3 0 1 1
79 02be9e35-273e-4642-a65f-93fb4328da76 0 1 1
79 626076dd-f1e5-4970-93ca-38a44ff6f62d 0 3 2
79 c8669392-4953-4cc1-a2ec-02c9fab8a424 1 2 1
79 feec527f-e1da-49d7-8b1b-088e94ec18ac 0 2 1
79 5ccfb24c-237b-47f0-9365-e6a7b31c3998 0 1 1
79 6edaee82-811b-46cc-a1fd-1b57d034cf96 1 1 1
79 bdc34f1a-459f-4862-aef5-9b5b3ab4eed4 0 1 1
79 f20f6e34-5973-4b7c-9ffa-34baefdffa31 1 2 1
79 f24a2d6d-9bed-4c8b-ba81-1360865aa9bb 0 1 1
79 b627b172-c1b5-4fa6-99f7-7b7cc078db3a 0 1 0
79 0203602c-fa73-4103-8b34-7c27eaf1d3e5 0 3 0
79 431378b7-10dd-440c-8b5a-f8f19eba54c3 0 1 1
79 dd01cfd8-4b7e-4596-82ab-435ba258615f 0 1 2
79 7cacfe05-d0c4-4f01-bb8a-de51ba47ecfd 0 1 1
79 c837c611-8a15-4aa8-b319-bdbe9c6920aa 1 1 2
79 a6156788-861b-484d-8b55-86a33c765924 0 0 0
79 1f3daf43-320a-4429-99e5-0640eeaa624f 1 1 1
79 3b30ce0b-28c8-46cd-b6d0-4f857712b814 0 1 1
79 ddd2dc8e-273e-405c-bd75-65537c563e75 0 2 0
79 befca7a8-4b90-4a79-83b7-8e806f0085b5 0 1 1
79 9f252788-a43e-489f-82dc-3cd67dcd521e 1 1 1
79 9335d8e0-be54-4eb3-8b43-8ae74a3a5f67 0 1 1
79 c500eaa6-6051-4e6a-bf5c-6b70e2ba13b3 0 3 1
79 340c6d5e-2b48-45de-935e-1d661c8758dd 0 1 2
79 521cc231-fcb2-4375-a971-a941c51390a4 0 1 0
81 48d72272-4480-4b0c-996e-e416389f45c6 0 2 1
81 05b8eb96-0c20-4464-820f-be723ef8007b 0 2 2
81 05083fd1-9167-4bec-a76c-77e69cdff13d 2 2 1
81 2d4d943c-34a3-4951-9fce-0791049fa0cf 0 2 1
81 f15d64f9-32aa-45f3-8d20-22fd2c43371f 0 0 2
81 92a08e89-6397-4ed4-a708-2ea1ce5e94fe 1 2 2
81 ac3c381f-d829-47cc-a465-ac2b77c3de2a 0 2 2
81 e139a568-75c8-4518-be5e-f675f0ad865e 2 2 2
81 ebd4c3c9-aaa5-4c91-bb7e-a95e4292527f 0 2 1
81 349e2bdb-444c-40a7-b263-fc13d3d73eb5 0 0 2
81 f0977221-20fb-4615-acdd-936e3c86e033 0 0 1
81 f307b75e-0d1f-4711-9c14-92b05f1b8049 2 2 2
81 92732bdf-7799-4cfb-b475-08396dc02158 1 2 2
81 6b9c9f03-cb37-4e0f-9ac1-35b14551f750 0 2 1
81 35a65447-8796-48b7-bc03-58d95445613a 1 2 2
81 12c85420-eac2-41b4-be59-3707f087bed7 0 0 2
81 7cff3994-82b4-474e-af18-97411ff86c32 0 1 2
81 ebc63f02-97b3-4c42-9f46-b21ecfa21e9e 0 0 2
81 58e33a8c-2a92-4b15-9839-0766d8eb29d4 0 2 2
81 3a7554cd-8346-49e5-aa25-cac19720d76d 0 2 1
81 12d1a655-f624-4bce-84bb-178af7518403 2 2 2
81 cda0d1c0-035f-423e-a6b9-4db429967e2f 1 2 2
81 feec527f-e1da-49d7-8b1b-088e94ec18ac 1 2 2
81 ca547f59-84cf-4074-9583-81fae4e96812 0 0 2
81 2098dd21-a88a-4c70-a492-b8d41dc0ac32 0 2 1
81 8d3a0021-4ad2-45a6-b6e6-6a3c9c8c28e8 0 2 0
81 9de2b9a3-2ed7-42f8-b332-89ebd05d5874 0 2 2
81 2a11a78e-0c2d-403b-8ce6-fc61c9e75ea4 0 2 1
81 f4340e86-46c1-44de-8e93-d4708f3c0b3f 0 0 2
81 e9836ba1-706d-4ffc-8d16-869453ef6784 1 2 1
81 caa169f3-69a2-4902-a2f3-8535d857f363 0 0 2
81 7955d069-c232-4692-8787-2c845eded969 0 2 2
81 553c405e-6e0f-4353-a68a-5bcf635893c4 1 2 2
81 ef41a139-0b84-4e6f-a527-094aa5e947a9 0 2 1
81 2fe679ef-d53c-4e51-86fc-a030823e936f 0 0 2
81 f7c35491-e469-4756-bad3-34f411218b3e 1 2 1
81 1161429f-9bf4-46c4-9aca-d8c7d490f64a 0 2 1
81 3f5e33cc-3f30-4a2f-a9c9-363acad5227d 0 0 2
81 d9d7bee2-dc43-4da1-a305-7bd18078c01a 0 2 1
81 aa6439fb-43d6-41b3-89dd-3e37342b2613 0 2 1
81 90ab04d6-38c2-4ce7-8136-95fedc5229e8 1 1 2
81 63a4d381-e5c0-492d-8052-02e42276cacd 0 2 1
81 92fcc8d2-68fa-476a-aec9-7f7c66ed64de 0 0 2
81 30c124f4-0535-41d8-8afe-54d8b8ab9c54 0 2 1
81 ae3faed6-1aff-4512-ac94-f958310d7f5a 0 0 2
81 54577771-adaf-4cdb-a0c1-bac3dd4075c4 1 2 2
81 0378a4b6-930f-45d5-b518-ca90d8c2384f 2 2 2
81 0cd7e260-6455-467e-bebb-17096c0f6777 0 0 2
81 a93410f2-3b6b-4201-9d09-6c810abbcb11 0 2 1
81 e2faa0b1-b1e8-407a-8d80-0c4420efa5e9 1 2 2
81 d194e8df-120f-43fa-aaf0-589d65a9dcf9 1 2 1
81 761675ad-25ad-4cbd-8831-86f82f8ed4d1 1 2 2
81 ba3f981b-db10-4c87-bd6b-1a6fac8a9517 1 2 2
81 1a227c34-b0ea-4bf4-bb18-c717ec99585a 0 0 2
81 8afa611b-80c7-4318-84a1-5c7663d2b1ff 0 0 2
81 f69b4409-7182-4671-b9fb-c5b7044d0ab5 0 2 1
81 0dca2b8d-fb18-4f31-89ac-206ba885d9f7 1 2 2
81 c6b61a9e-c23b-473d-b02d-d58483ddf3ee 0 2 1
81 8aa7e2cd-62a3-4a31-b799-0c1cfd2e2466 1 2 2
81 8ae5757c-45d8-4f3f-a080-d480d9d358ad 0 2 1
81 2a196702-ab5e-44c9-9928-73acf63ad0bb 1 2 2
81 88f9bdf6-fc3d-4b98-8f0b-0bb0a021e4f0 0 2 0
81 10ea5da5-60f3-461e-ac15-a18655e8531f 0 2 0
81 99b2526c-4466-48aa-ba6a-98c7370ac0fd 0 2 1
81 912a7be3-5187-48e3-9509-d19c3e0e762e 0 0 2
81 eeb7650e-58a9-4e35-8150-9866f8531407 0 2 1
81 0caddbde-2c97-4de2-b240-f73b46ba602b 1 2 2
81 401363ff-141a-4cc9-8b47-484a277e102f 2 2 2
81 4b1ceba3-8cee-48bf-8b2c-715af72007c2 0 0 2
81 751d1abc-1c29-4f0b-ba1b-3a53dba3f8c4 0 2 1
81 570cdb69-fd9a-4104-809c-e9572a99b10e 0 2 1
81 bdf8a236-5c29-45a3-a4cf-87b748c93539 0 0 2
81 da7408cc-ed6a-4f04-9fb1-3797c0a02421 0 2 2
81 d357d189-6cfd-41eb-85ed-a89de43886a3 0 2 2
81 dd36515e-64d4-47a7-a28b-300fb3b4430d 0 0 2
81 5ac33eca-f6c7-4465-acd0-7f434c911fc4 0 0 2
81 98034e27-11bd-4357-b548-44b6d77dbff0 1 2 1
81 9c0bed68-218e-4150-95cd-6b79d6231563 1 2 2
81 726f5569-754e-49ce-a425-c3340360df4e 0 2 0
81 ec97f55f-12fd-4b1b-ba89-32e5ec77f28f 1 2 2
81 b3f3aabc-f8fc-4cc0-bce0-d70a61a1cd21 0 2 2
81 d39ffb39-0ce7-4f81-a9f3-ab9e7563a8d9 2 2 2
81 7f557e32-5f64-4bd0-a660-69597e4be2c5 0 2 2
81 b065aa21-a5d7-4a7e-b42f-346f336ad470 0 2 0
81 2d411a00-7e64-474f-a7ca-6f4d486af2ff 0 0 2
81 9e46bb7f-1146-4d14-99af-8b4d551cb610 0 2 1
81 2223333b-660c-43d4-9dc1-d5ec5caefe05 0 2 1
81 cc4ce018-58b9-45fd-a9d0-93d65588bff8 0 0 2
81 98d2e8a2-fe82-40b2-9841-cc6d74f51ebe 0 2 2
81 ce23cd86-ec02-4630-a773-4432a3e95e76 0 2 1
81 f2697fb0-caa5-4396-8883-6ac40062106c 0 2 2
81 8fb626b8-5670-4387-bfc3-d7f0bb3c2c4c 0 1 2
81 ff472639-eb0c-49da-b263-2d3dc45cf43c 0 2 2
81 558361b6-73cd-4a26-885b-204ad26c0bee 1 2 2
81 9b18ed0c-2f70-4996-8a1a-b7c05047dd73 1 2 1
81 98b6e203-3e25-43fa-9b39-9e311fc4bb2f 0 2 0
81 40fe976b-eea3-4611-bb27-b70b3f8573a4 0 0 2
81 77f0e8f5-83b8-4b77-8bd1-49d29a895d08 0 2 1
81 37d492c1-ce26-43e3-8aa3-abac3b84e107 0 2 2
81 6fdd254a-2dc6-446b-a099-34058fabb957 0 2 2
81 de4d0c81-b60e-4e3c-9353-16fd7e4d2fc3 0 2 1
81 977a057f-b543-478f-a7f0-4bbb87fb5ecc 1 2 2
81 95f5ede3-a517-463e-81cd-ee44fa7144a0 0 0 2
81 ac5e10e1-2da7-41a9-94a7-098461398997 0 2 2
81 77eb2010-cfab-40bb-aa7f-f20a3ce51e06 0 2 2
81 6ede29e4-b322-4e2d-b1f8-1fb04ccb7590 0 2 0
81 ccceb3f7-5a57-4e67-973a-89269a1f9651 1 2 2
81 bee9bcbb-47fe-4484-b3ce-1d891e8c08cd 0 2 1
81 dd5f3d34-763a-4bb7-a5e9-52fafcd7ce53 0 0 2
81 b6301726-d541-4a26-bc97-bbb14a7db8ba 1 2 2
81 1dc2151b-d725-40f8-8fb9-ea13d94d43a6 0 2 2
81 8ee519d7-f582-4190-9cad-a75cec325d9c 0 2 1
81 989f887f-2454-437a-bbeb-749abb921d96 0 2 2
81 a6949395-3a04-4751-8474-74359aed4d4d 0 0 2
81 3647adda-ef9e-44f2-98ff-f8eca3472c1c 0 2 1
81 43b6df00-5082-42c1-aa47-59cab99ccb3b 0 0 2
81 431980a8-3828-4710-80c3-3e04706fe3d3 0 2 2
81 23e90ba2-9974-491c-b0ae-059708d6a535 0 2 2
81 e051a5ea-80a7-41ea-8882-29185e294fb2 2 2 2
81 0bdc2648-6399-457c-b680-a45cde24da29 0 0 2
81 a9e19085-52cc-42dd-a972-f64c460c187d 0 2 2
81 db2819fa-9475-428d-b21f-4e6c18a2cddf 0 2 0
81 22384df7-c9b5-493e-bf9d-95efc12f7456 0 2 2
81 d60d3f1e-25ba-479c-8b0f-6a39ce27ba4a 0 2 2
81 d3a3687f-0f33-4f66-819f-7aeb103b533f 0 0 2
81 8da47639-f4cd-4f00-90f3-07587d69f9ce 0 2 2
81 1ab49c48-a3bd-4b0f-ad23-2c59804ec0ff 0 2 2
81 149e83a4-aa7f-4dec-8b3e-6ac8318be15e 0 2 1
81 79f942cb-a82b-46d3-9af0-30950fa50f4a 0 2 2
81 6eeebe60-51be-4f54-be43-c394e7ff244f 0 2 2
81 09728f8a-3e8f-4778-a278-2271c23d1573 0 2 0
81 6642da0a-3ab2-4765-89c8-db1322fc75c8 0 2 2
81 d65d4d50-59af-4b09-8c23-65bf1ca8bd72 0 2 2
81 c7893db4-1acd-4907-9e10-825ce2832b9e 0 0 2
81 ce8ace1e-c920-4fbe-b15d-e66b9d1059e8 0 2 2
81 fc1fd012-c7d3-4ed2-ae3b-ed795426759c 1 2 2
81 28a543a7-d394-4d26-aa31-7b48e097cffb 0 2 2
81 44f0cf98-ea1b-48b1-8113-973001cc3116 0 2 2
81 549651da-fad4-48df-bbe5-3d77f2b1c73f 0 2 2
81 01233bd5-7952-4d47-a8fa-691c79695516 0 2 2
81 3af2dd44-534c-45c7-858b-7c04ba57411e 0 1 2
81 6b0c683b-4449-4033-bf33-db9d424719a3 0 2 2
81 a76b9c9f-b73b-4ccb-9c16-b0d9b12931ca 0 0 2
81 0530b1cc-2acc-406b-8e21-9cf75f6e6837 0 2 2
81 41308668-dd77-4241-a76c-51250545cf0b 0 2 1
81 eb43f6c3-5cc6-4af1-b345-28f1fc1a853d 0 2 1
81 51df9306-12b4-4b5b-806a-4834066a323d 0 2 2
81 f09f509d-1249-4ce5-b8e4-614087629ae6 0 2 2
81 daac80fa-3fb3-47ed-94a1-8f69056f8146 0 2 0
81 66afa428-1b2c-4a70-afc7-15f005798fe4 0 2 2
81 6d5b489a-bafa-4b22-af7b-8e2e4eebdef7 0 0 1
81 22346c38-5051-4b11-9743-a2bc3c52a961 0 2 2
81 c71cde4f-0ffb-4701-a130-307a6608bf2a 0 2 2
81 4c0c58ba-074f-49f7-9af7-5f3006935bb9 1 2 2
81 e957fd94-96c7-48df-8b1f-8cf44efe6933 0 2 2
81 6f7bb204-de56-4724-bca4-f16f313076db 0 2 2
81 7c920566-75e0-4d5e-997c-82f517e4ef90 0 0 2
81 0165dd99-19f3-4202-9d11-8fe420ea7831 0 0 2
81 cd12ec52-6dbe-427a-8026-55df746bf070 0 2 2
81 75a4ebce-9fec-4a08-8513-edddf9f6c25f 0 0 2
81 7e693c74-39c2-4f68-8fd3-bd5f5357756d 0 2 2
81 dd90e456-5f93-45e1-9f7b-2dabb45f5dff 0 0 2
81 066dfd6a-11f9-4cf7-b6c5-fa82a7d99847 0 2 1
81 cd3dcd29-d377-45e8-bef9-9164ff189bf2 0 2 2
81 45dabe5a-ce46-4799-b29b-edf250e3732e 0 0 2
81 04c1639b-7d88-43d7-bc15-9396de42ff77 0 2 2
81 87c0c337-9810-42c5-ab34-f19898e8254e 0 2 2
81 2360ce45-cc63-43a7-b281-b4b73618f982 0 2 1
81 2c126963-0469-4e57-9ea0-169ec5ba7ff2 0 2 2
81 0cdd72bf-c694-4aaf-8f98-8042a46547c3 2 2 2
81 3f8bc4cc-b9c7-4784-827d-a79c591927b3 0 2 2
81 d9de529f-624d-42f4-9524-00c7b6c89ae1 1 2 2
81 77861db6-a8f0-4a6b-9ded-df166d22724f 0 2 1
81 77b0844d-5631-40cd-846c-e24babfe25ab 0 2 0
81 e5a54ea1-3f8e-4c82-aed4-5ac78609f639 0 2 1
81 ab9f6198-9100-4ca0-9b10-5056ca089f1e 0 0 2
81 e273fc38-9e49-4add-b989-d3732f1be6f7 0 0 2
81 3d9d2276-72e3-460a-a3d4-c368d980ebb3 0 2 2
81 8e353d91-43d6-49b3-b5bc-744bcd72b5c4 0 0 2
81 9ff0d76a-0d19-424d-9f6e-3fa6a13d80bb 0 2 1
81 1f44cc61-d038-427a-86d7-4f8d03a83df8 0 0 2
81 b45aec07-843a-4c3f-b8aa-9efeced8d4da 0 2 2
81 291f154b-3b24-4a89-9073-c9ac1ec1052b 0 2 2
81 1f125ce8-6549-4fbe-8a2e-6c60ca561f2a 1 2 2
81 45b3d808-7efe-412f-a015-8cb7d28d39ac 0 2 2
81 dc235da3-fec1-4305-8ae1-7dc2d3c9ed75 0 2 1
81 f5545ea0-9b64-4205-acdf-c148329c177c 0 2 2
81 d12217c3-6143-4865-bb01-b4d393c15b59 0 2 2
81 575eedc1-3529-4a9f-b0fe-e2e440e01741 0 2 2
81 fa58afbc-6a66-48cc-8410-3d8ad35af2eb 0 2 0
81 2ff79889-eab0-4b19-97b8-7216d3066379 0 2 1
81 23965648-f0c5-4def-a2a1-5664768f722a 0 2 0
81 5052f784-97cd-4852-9496-60bb75ddff86 0 0 2
81 bc3abf5e-16ed-41ff-b966-5fe51f5c1720 0 2 1
81 950a0702-4f08-430e-ad8c-9827522c81ae 0 0 2
81 8a8da4cc-0076-49cb-ad8d-8fa79867c8c6 1 2 2
81 19cfb4ec-d5aa-4c78-95d9-d5b4e5a3c81f 0 2 2
81 bd644499-7ac5-4bcc-92b1-f89aa44ad600 0 2 2
81 420e2da4-8e53-4976-a2f8-9e3aee7edf71 0 0 2
81 aa100133-ed9b-4e17-81a6-11ff51f055cb 0 2 0
81 8c80fe9d-e845-4183-98a7-311772498e22 0 2 2
81 4cf957cd-7b25-4a85-8cc4-edd950e483cd 0 2 2
81 9e9c9cda-20b2-450d-a676-ecf7a6fb1731 0 0 2
81 0338a02a-5da9-4d54-87bb-f88d88ccfd0d 0 0 2
81 86c280a0-ae91-4f06-a04f-9a8a95bdefb7 0 2 2
81 e5a436f3-8840-475c-896f-30a4699b52a8 0 0 2
81 8740a81c-5dce-4c46-8be2-c23bed005ffe 0 0 2
81 3c1e5c5d-c1fe-4f6e-9ecb-541312f63093 1 2 2
81 f565053e-ee05-420f-9e71-10344a7b5d06 0 0 2
81 8754112c-7541-4f3d-826e-d1e32b9ffbb5 0 2 2
81 cbcd3299-eba7-4a67-86f9-fd9af1f9ceaf 1 2 2
81 e22d425e-6724-43b6-96a1-d3bd4b9a1c7f 0 2 1
81 6afe6c4e-4657-4d38-83d6-824ef5959eeb 1 2 2
81 24fe8657-b929-46a9-9c31-e2a3f81bfcd6 0 0 2
81 01a6f8f1-beec-42c9-bab2-a017da056046 0 1 0
81 30ecc319-3294-4510-8bc8-e00e1d0bb333 0 2 0
81 93b14d2d-f0e4-4de5-9106-172b69f0c960 1 2 2
81 c0dffd85-aa8b-4ad8-ae2f-9fe2c07bb748 1 2 2
83 92a08e89-6397-4ed4-a708-2ea1ce5e94fe 1 2 2
83 604e8e00-9f74-4b51-9ecb-3c342510f9ca 2 1 2
83 7a31b320-0fb9-4fa1-a497-2a9254ab33fc 1 1 2
83 e957fd94-96c7-48df-8b1f-8cf44efe6933 2 2 2
83 5eb2be07-cabc-407c-a9de-6ab7f7488611 2 1 2
83 8325bd52-28d3-4acb-856d-3c338f2db1a4 1 2 1
83 4154af75-d019-4c70-ad74-26b0b00894a6 1 2 1
83 6466eec7-eb8b-4b88-a683-124de422ed54 1 1 2
83 2c3d03a3-cdf7-44fa-997c-03fd18248f3b 1 1 1
83 90909984-f8b6-42d2-97de-880a02d3790d 1 2 1
83 db75e8d1-7744-47ef-9adb-2b74d8523f2d 1 2 2
83 d357d189-6cfd-41eb-85ed-a89de43886a3 1 2 1
83 d9d57356-cb52-411f-860c-6b2db0524805 1 2 2
83 f7c35491-e469-4756-bad3-34f411218b3e 2 2 0
83 d10474f9-13fc-4d4f-b920-ec78e0c6721e 1 2 2
83 fc1fd012-c7d3-4ed2-ae3b-ed795426759c 2 1 1
83 ec97f55f-12fd-4b1b-ba89-32e5ec77f28f 1 1 2
83 401363ff-141a-4cc9-8b47-484a277e102f 1 1 2
83 9f28e504-f932-472b-a24c-ff68e65a2f0d 2 1 2
83 8805397d-2344-4f84-a232-e4dc8412f206 2 2 2
83 e626daeb-5b47-486d-849a-fde7a026245d 1 2 1
83 9c9981ab-400d-4876-a705-fcbb3165e533 2 2 2
83 890ee79a-d762-4956-8539-4b9e3d84c3ca 2 1 2
83 46342f06-e6b3-4f25-aa1a-9a18d80269b6 2 1 2
83 aa6439fb-43d6-41b3-89dd-3e37342b2613 1 1 2
83 8da47639-f4cd-4f00-90f3-07587d69f9ce 1 2 1
83 cd12ec52-6dbe-427a-8026-55df746bf070 0 1 0
83 bec6711e-43e5-4ad8-a282-e55b0dc83a22 1 1 2
83 e9836ba1-706d-4ffc-8d16-869453ef6784 1 2 1
83 28a543a7-d394-4d26-aa31-7b48e097cffb 1 2 1
83 a41dff9d-43ea-4326-9e5b-cef47a4bc524 0 1 1
83 1dc2151b-d725-40f8-8fb9-ea13d94d43a6 1 1 1
83 42490333-ba0f-48f9-8f3d-574cfeef26b8 1 1 2
83 2a3f72b7-e391-412b-b439-58440a3640d1 1 2 2
83 6b0c683b-4449-4033-bf33-db9d424719a3 1 2 1
83 c71cde4f-0ffb-4701-a130-307a6608bf2a 1 2 2
83 b483eca4-490f-4f3a-81a6-5f958217324d 1 1 1
83 1f78a0ba-c862-48e0-8308-6612cd0e834a 0 2 1
83 17e0804a-02f1-4c62-8dfb-ff392504b387 2 1 1
83 8d351538-de82-4263-87a2-7f3adb2e8656 1 1 0
83 3a7554cd-8346-49e5-aa25-cac19720d76d 0 2 1
83 01ab3c75-54e1-4a3e-83e8-c62a76437734 1 1 2
83 58ef48e9-9830-477f-9b9c-68abd0c9f5e0 0 1 1
83 2ab8e4cc-cf30-4db1-953d-c8ac582f829e 2 2 1
83 0cc19231-afa8-4a9c-b85d-c345da70b899 0 1 1
83 3a72eb78-7495-48bc-83dd-863fb337f8f8 1 1 1
83 22384df7-c9b5-493e-bf9d-95efc12f7456 2 1 0
83 cf32bec4-777f-45b4-92d1-04b6ba24ee4a 0 1 0
83 2098dd21-a88a-4c70-a492-b8d41dc0ac32 1 2 2
83 4907cdae-f03f-40cf-9a94-8c78ac8e1c81 0 1 0
83 6f015e72-8f4f-4313-99e9-e14a8d9aa9de 2 1 2
83 371a2ef6-8c50-477a-9701-75e61afb8278 1 1 0
83 f9519737-36c7-4c1d-9f4f-f2792e6d810e 0 1 0
83 cbac7631-cc77-4d61-b5db-bb6c0a6174ef 1 1 2
83 bf8eed9b-2548-46ba-9838-d06b4bfde7ae 0 1 1
83 b45aec07-843a-4c3f-b8aa-9efeced8d4da 1 2 1
83 acd5f7da-ddcd-4703-96a5-a457ba56d385 1 1 2
83 ab80c07d-79c1-4180-a526-fab954a03e1a 0 1 1
83 f65820dc-24cc-4c79-affb-1df059c5a1f8 2 3 2
83 eb4b0aeb-c0f4-4e5a-bdf3-071a37f566a0 0 1 1
83 3190b553-5a67-4d6d-8002-fa5979337713 0 1 1
83 b0f07654-ba87-4782-ab5a-f878a04c4e70 0 1 1
83 d194e8df-120f-43fa-aaf0-589d65a9dcf9 1 1 0
83 25fd484d-2a9b-42bb-8dd1-0d49535cbe9e 0 1 2
83 7207aea3-d653-444d-aae4-f89c8848638e 1 1 1
83 2cc98d23-b661-434f-a88c-e46efa42cbd9 0 1 0
83 6692650c-3877-48db-ac21-fd18f42f0023 2 1 2
83 dfe5934a-96de-4a24-80e7-0f9928764b76 0 1 1
83 2d212ddb-9541-4fc0-aa81-e6ed3ada95f7 2 2 1
83 670b51d8-75a7-4bf7-aa52-aaf118dc82c1 2 1 1
83 0b67a1c5-7dd6-41c5-a9c6-3fcfa0b9932c 1 1 2
83 a3e0b030-6ae2-45dd-a29c-c72b05171977 0 1 2
83 16517769-585e-4656-aa96-a54190c94609 0 1 0
83 75c38ade-3b02-41e6-9875-d464b5b70dba 1 1 1
83 d8c863a8-7ae0-442c-97c9-8c7d720418b2 2 1 1
83 077f2baa-5e37-4611-8264-81a0d8f2e566 0 1 2
83 e040706c-e80a-4333-9649-d34897998cf4 0 1 2
83 2423bd61-2d45-4679-ae7e-f351da8d5a26 0 1 2
83 da7408cc-ed6a-4f04-9fb1-3797c0a02421 1 1 1
83 39b80eb0-5a08-4a18-8fcf-3506cb56917b 2 1 2
